movie_id;title;original_title;original_language;budget;revenue;runtime;popularity;vote_average;vote_count;release_date;status;adult;homepage;imdb_id;poster_path;tagline;overview;video
102526;White Cargo;White Cargo;en;0;0;88;0.375568;5.5;1;1942-12-12;Released;false;;tt0035553;/b9EDMbOmXv6gUKuJCLBm6NIPxLH.jpg;"""""""I am TONDELAYO""""                                                                                                                                           """;In Africa early in World War II, a British rubber plantation executive reminisces about his arrival in the Congo in 1910. He tells the story of a love-hate triangle involving Harry Witzel, an in-country station superintendent who'd seen it all, Langford, a new manager sent from England for a four-year stint, and Tondelayo, a siren of great beauty who desires silk and baubles. Witzel is gruff and seasoned, certain that Langford won't be able to cut it. Langford responds with determination and anger, attracted to Tondelayo because of her beauty, her wiles, and to get at Witzel. Manipulation, jealousy, revenge, and responsibility play out as alliances within the triangle shift.;false
102533;Stormy Weather;Stormy Weather;en;0;0;91;0.072955;6.3;2;2003-09-07;Released;false;;tt0348876;/aJEVFzTTrKGsuMDIEZMjU066Qfs.jpg;;"""The psychiatry department of a young doctor Cora has just admitted a young lady who refuses to speak and whose identity remains unknown. Cora becomes fond of her patient and establishes a relationship which goes beyond the usual course of treatment. She feels a kind of """"call"""" from this woman as a strange and strong tie grows between them. One day, Cora learns that the identity of her patient has been discovered. Her name is Loa, she is a stranger, she has been sent back home…to Iceland. Cora, who had no idea of this woman's life outside their relationship, is deeply moved : she decides to meet up with her in order to finish the treatment.                                                                                                     """;false
102541;The Patent Leather Kid;The Patent Leather Kid;en;0;0;150;0.001402;0.0;0;1927-09-01;Released;false;;tt0018253;/vk3HGrQ8iQ2D3uuDCQr9QiJMVXs.jpg;Fries of youth and courage that will set your heart ablaze! The love-romance that Broadway held dear to its heart for four months!;The Patent Leather Kid is a 1927 silent film which tells the story of a boxer who scoffs at fighting outside the ring... particularly for the United States once it enters World War I. Eventually, he is drafted, is shipped overseas, and performs a heroic act, which results in his being severely wounded.;false
102596;Follow Me: The Yoni Netanyahu Story;Follow Me: The Yoni Netanyahu Story;en;0;0;0;0.043642;5.0;1;2012-05-18;Released;false;http://followmethemovie.com/;tt2062961;/eEv54hOdSHReFcZigmvRz3Uzzsz.jpg;;July 4, 1976, Entebbe, Uganda - Led by Lieutenant Colonel Yonatan Netanyahu, crack Israeli commandos burst inside a non-descript airline terminal, killing stunned terrorists and evacuating 103 hostages. A lone shot sounds in the night, and Yonatan Netanyahu, brother of current Israeli Prime Minister Benjamin Netanyahu, lay dead. Follow Me is an intimate story that penetrates the tough exterior of the only soldier killed in Entebbe.;false
102807;Carcasses;Carcasses;en;0;0;72;0.110592;7.7;3;2009-08-25;Released;false;;tt1426357;/eHTVmsKxa3xe8iD52ZS0HUw0iRK.jpg;;"""An introverted man runs a """"car cemetery"""" where people come to find parts for old vehicles.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 """;false
102841;Rabbit Test;Rabbit Test;en;0;0;84;0.773488;3.7;3;1978-04-09;Released;false;;tt0078133;/qbSRu2qcEdKaR4QUv04DoWB61MC.jpg;;Lionel's life turns around after a one-night stand on top of a pinball table... he becomes the world's first pregnant man!;false
102858;The Fourth Dimension;The Fourth Dimension;en;0;0;108;0.446731;5.0;3;2012-06-27;Released;false;;tt2006791;/yRyeMjjj0oMijLDJERFSGOUMkAs.jpg;;Created under a “manifesto” whose directives would make Lars von Trier shudder, this three-part film might look on paper like an exercise in forced hipness. Fortunately, its directors – Harmony Korine (USA), Alexsei Fedorchenko (Russia) and Jan Kwiecinski (Poland) – prove innovative and just insane enough to make The Fourth Dimension an exhilarating experiment.;false
102860;Released;Histórias que só Existem Quando Lembradas;pt;0;;;0.0;0.0;;;98;false;;tt2043879;"the only variations seem to be in the weather. But, one day Rita arrives looking for a place to stay.                                                                                                                                             """;[{'iso_639_1': 'pt', 'name': 'Português'}];"""Each citizen of Jotuomba plays an integral role in village life. Madalena is responsible for baking bread";false
102862;Informant;Informant;en;0;0;80;0.760774;5.5;5;2013-09-13;Released;false;;tt2294679;/A5DIgocFfAiFXwS3Req6ZwZi27m.jpg;;Vilified by some and venerated by others as the FBI informant largely responsible for the imprisonment of two youths following the 2008 Republican National Convention, Darby was once a charismatic activist mythologized by the American Left for his daredevil aid work in New Orleans’ Ninth Ward in the aftermath of Hurricane Katrina. Informant meticulously constructs a portrait of his life—before and after the death threats—through intimate interviews with Darby and tense reenactments starring the man himself.;false
102870;Unfair World;Άδικος Κόσμος;en;0;0;107;0.373164;6.2;3;2012-02-02;Released;false;;tt1699758;/kiB4i6ptEwDyx1bfLIr1fGgmzzi.jpg;;Sotiris is a police investigator in Athens who lives by a strict moral code. An honest man, he carries himself as though held down by the weight of the world. Dora is a cleaning lady, struggling to get by any way she can. Dealt a rough hand in life, she has developed a rich layer of cynicism and mistrust that informs her every action. When a man Sotiris believes is innocent is arrested for a brutal crime, his attempt to uncover the truth results in a grave mistake. Finding himself on the other side of the law for the first time, he places his fate in Dora, the only witness to his malfeasance and the only person who can help him, for better or for worse.;false
102899;Ant-Man;Ant-Man;en;130000000;519311965;117;26.882388;7.0;6029;2015-07-14;Released;false;http://marvel.com/movies/movie/180/ant-man;tt0478970;/D6e8RJf2qUstnfkTslTXNTUAlT.jpg;Heroes don't get any bigger.;Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.;false
102901;Sighs of Spain;Suspiros de España;en;0;0;100;0.001263;0.0;0;1939-10-16;Released;false;;tt0030814;/v6kItVs9nXKdCrT10BF7s9QEfJh.jpg;;Dolores, a woman of bad temper and good feelings, works as a laundress with her daughter Sole. They live with the stepfather and godfather, a charming bon vivant who often returns home drunk. They all have a very different character, but share the illusion of seeing Sole turned into a great artist. Then, a representative of artists comes to Sevilla looking for a good singer to launch to fame;false
102949;Alive or Preferably Dead;Vivi o, preferibilmente, morti;it;0;0;101;0.351634;7.0;1;1969-09-17;Released;false;;tt0065185;/pyra9ESKYIvXweknAKJEmxZqiR1.jpg;;Two brothers, Monty and Ted, will inherit $300,000 if they manage to live together for six months.;false
102961;Seven;Seven;en;0;0;100;0.621895;5.9;8;1979-09-07;Released;false;;tt0079882;/3ud4TW3znYB29ncngqg2uYcKTJR.jpg;Death is their way of life!;A government agent discovers a plot by a cartel of seven gangsters to take over the state of Hawaii. He hires a team of seven hitmen to stop them.;false
103;Taxi Driver;Taxi Driver;en;1300000;28262574;114;14.092713;8.1;2632;1976-02-07;Released;false;;tt0075314;/yxq4pk1xGmro8tQABuQIrWrvdaE.jpg;On every street in every city, there's a nobody who dreams of being a somebody.;A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.;false
103048;China Gate;China Gate;en;0;0;179;1.010084;5.4;4;1998-11-27;Released;false;;tt0210609;/yZpxHXrToTuN3NQaXKEkxK6LYcf.jpg;;After witnessing the brutal slaying of her Forest Officer father, Sunder Rajan, at the hands of dreaded dacoit Jageera, Sandhya goes to Colonel Krishnakant Puri and asks for his assistance in bringing an end to Jageera's rule in the Devdurg region. Krishnakant agrees to assist her, and summons about a dozen of his fellow officers and subordinates to assist him. They all assemble at Devdurg with all the necessary ammunitions and arms to combat Jageera, not realizing that Jageera has influence over the local police detachment, who will prevent Puri and his men to possess any guns and weapons. This does not deter Puri and his men, and they continue to stay on in Devdurg and gain the confidence of the villagers. What the villagers do not kno;false
103066;Any And Every Which Way;Ushiro kara mae kara;ja;0;0;75;0.158873;4.5;2;2010-02-27;Released;false;;tt1584828;/tbTNRFGZJWWBauRGWPBcCJmMHso.jpg;;Sexy Momoko turns tricks in her taxi to boost business, until she's finally discovered by her employer.  Running from the authorities, Momoko abandons her cab to begin life as a fugitive, accompanied by her most recent customer.;false
